run_id,env,distance_cm,freq_mhz,calibration_mode,calibration_note,n_total_pairs,n_calibration_pairs,n_keygen_pairs,window,block_size,alpha,offset_device_minus_network_db,usable_bits,discard_rate,mismatches,bdr,entropy_bits_per_bit,min_entropy_bits_per_bit,p0,p1,kgr_bps_before_reconciliation,estimated_min_entropy_bits_total
run01,indoor_static,100,922.0,none,no offset correction,486,0,486,9,50,0.25,0.0,374,0.2304526748971193,67,0.17914438502673796,0.9975025463691153,0.9175378398080271,0.5294117647058824,0.47058823529411764,1.3157478126572124,343.1591520882021
run01,indoor_static,100,922.0,none,no offset correction,486,0,486,9,50,0.5,0.0,273,0.43827160493827155,36,0.13186813186813187,0.9999903212288697,0.9947250579593258,0.4981684981684982,0.5018315018315018,0.9604255423941684,271.55994082289595
run01,indoor_static,100,922.0,none,no offset correction,486,0,486,9,50,0.75,0.0,172,0.6460905349794239,19,0.11046511627906977,0.999609836367807,0.9668331360648006,0.4883720930232558,0.5116279069767442,0.6051032721311245,166.2952994031457
run01,indoor_static,100,922.0,none,no offset correction,486,0,486,9,50,1.0,0.0,94,0.8065843621399177,6,0.06382978723404255,0.9918207974218424,0.8541491335365452,0.44680851063829785,0.5531914893617021,0.33069597430421915,80.29001855243524
run01,indoor_static,100,922.0,none,no offset correction,486,0,486,15,50,0.25,0.0,353,0.27366255144032925,31,0.08781869688385269,0.9979092012902722,0.9243655621631489,0.5269121813031161,0.4730878186968839,1.241868924780738,326.30104344359154
run01,indoor_static,100,922.0,none,no offset correction,486,0,486,15,50,0.5,0.0,239,0.5082304526748971,10,0.04184100418410042,0.9954363291635422,0.8896395525574944,0.5397489539748954,0.4602510460251046,0.8408121048798763,212.62385306124116
run01,indoor_static,100,922.0,none,no offset correction,486,0,486,15,50,0.75,0.0,176,0.6378600823045267,6,0.03409090909090909,0.999161494604422,0.9516369784386008,0.5170454545454546,0.48295454545454547,0.6191754412504529,167.48810820519375
run01,indoor_static,100,922.0,none,no offset correction,486,0,486,15,50,1.0,0.0,111,0.7716049382716049,3,0.02702702702702703,0.997129332515102,0.9117728169882646,0.5315315315315315,0.46846846846846846,0.3905026930613652,101.20678268569738
run01,indoor_static,100,922.0,none,no offset correction,486,0,486,21,50,0.25,0.0,365,0.2489711934156379,21,0.057534246575342465,0.9999945854875372,0.996052815483337,0.4986301369863013,0.5013698630136987,1.2840854321387234,363.55927765141803
run01,indoor_static,100,922.0,none,no offset correction,486,0,486,21,50,0.5,0.0,239,0.5082304526748971,8,0.03347280334728033,0.992092785804018,0.8564726886222951,0.5523012552301255,0.4476987447698745,0.8408121048798763,204.69697258072853
run01,indoor_static,100,922.0,none,no offset correction,486,0,486,21,50,0.75,0.0,177,0.6358024691358024,4,0.022598870056497175,0.9988714849476876,0.9440435940259846,0.519774011299435,0.480225988700565,0.622693483530285,167.09571614259926
run01,indoor_static,100,922.0,none,no offset correction,486,0,486,21,50,1.0,0.0,126,0.7407407407407407,4,0.031746031746031744,0.998363672593813,0.9328858041414629,0.47619047619047616,0.5238095238095238,0.44327332725884694,117.54361132182433
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,1,50,0.25,2.5699588477366255,339,0.30246913580246915,70,0.20648967551622419,0.9985872364932766,0.9375359130533464,0.47787610619469023,0.5221238938053098,1.1926163328630883,317.82467452508445
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,1,50,0.5,2.5699588477366255,225,0.537037037037037,46,0.20444444444444446,0.9993016941704445,0.955800196089465,0.48444444444444446,0.5155555555555555,0.7915595129622267,215.05504412012962
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,1,50,0.75,2.5699588477366255,113,0.7674897119341564,18,0.1592920353982301,0.9994915114306261,0.9621979672876155,0.48672566371681414,0.5132743362831859,0.3975387776210294,108.72837030350055
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,1,50,1.0,2.5699588477366255,55,0.8868312757201646,2,0.03636363636363636,0.9882836109919162,0.8271634031377842,0.5636363636363637,0.43636363636363634,0.19349232539076652,45.49398717257813
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,3,50,0.25,2.5699588477366255,354,0.2716049382716049,63,0.17796610169491525,0.9997927658541268,0.9757524537533228,0.4915254237288136,0.5084745762711864,1.24538696706057,345.41636862867625
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,3,50,0.5,2.5699588477366255,263,0.45884773662551437,37,0.14068441064638784,0.9944761275724092,0.8790476525139129,0.45627376425855515,0.5437262357414449,0.9252451195958472,231.1895326111591
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,3,50,0.75,2.5699588477366255,132,0.7283950617283951,12,0.09090909090909091,0.9998343950590572,0.978304928900681,0.49242424242424243,0.5075757575757576,0.46438158093783966,129.1362506148899
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,3,50,1.0,2.5699588477366255,79,0.8374485596707819,5,0.06329113924050633,0.9971085167216717,0.9114633253983427,0.5316455696202531,0.46835443037974683,0.27792534010673736,72.00560270646908
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,5,50,0.25,2.5699588477366255,387,0.20370370370370372,75,0.1937984496124031,0.997874923668532,0.9237644141729145,0.5271317829457365,0.4728682170542636,1.36148236229503,357.4968282849179
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,5,50,0.5,2.5699588477366255,292,0.39917695473251025,40,0.136986301369863,0.998781393072756,0.9418970454364318,0.4794520547945206,0.5205479452054794,1.0272683457109786,275.0339372674381
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,5,50,0.75,2.5699588477366255,147,0.6975308641975309,16,0.10884353741496598,0.9996995428565171,0.9708536543404835,0.5102040816326531,0.4897959183673469,0.5171522151353215,142.71548718805107
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,5,50,1.0,2.5699588477366255,78,0.8395061728395061,10,0.1282051282051282,0.9881108365218301,0.8259706002249511,0.5641025641025641,0.4358974358974359,0.27440729782690526,64.42570681754619
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,9,50,0.25,2.5699588477366255,374,0.2304526748971193,67,0.17914438502673796,0.9975025463691153,0.9175378398080271,0.5294117647058824,0.47058823529411764,1.3157478126572124,343.1591520882021
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,9,50,0.5,2.5699588477366255,273,0.43827160493827155,36,0.13186813186813187,0.9999903212288697,0.9947250579593258,0.4981684981684982,0.5018315018315018,0.9604255423941684,271.55994082289595
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,9,50,0.75,2.5699588477366255,172,0.6460905349794239,19,0.11046511627906977,0.999609836367807,0.9668331360648006,0.4883720930232558,0.5116279069767442,0.6051032721311245,166.2952994031457
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,9,50,1.0,2.5699588477366255,94,0.8065843621399177,6,0.06382978723404255,0.9918207974218424,0.8541491335365452,0.44680851063829785,0.5531914893617021,0.33069597430421915,80.29001855243524
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,15,50,0.25,2.5699588477366255,353,0.27366255144032925,31,0.08781869688385269,0.9979092012902722,0.9243655621631489,0.5269121813031161,0.4730878186968839,1.241868924780738,326.30104344359154
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,15,50,0.5,2.5699588477366255,239,0.5082304526748971,10,0.04184100418410042,0.9954363291635422,0.8896395525574944,0.5397489539748954,0.4602510460251046,0.8408121048798763,212.62385306124116
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,15,50,0.75,2.5699588477366255,176,0.6378600823045267,6,0.03409090909090909,0.999161494604422,0.9516369784386008,0.5170454545454546,0.48295454545454547,0.6191754412504529,167.48810820519375
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,15,50,1.0,2.5699588477366255,111,0.7716049382716049,3,0.02702702702702703,0.997129332515102,0.9117728169882646,0.5315315315315315,0.46846846846846846,0.3905026930613652,101.20678268569738
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,21,50,0.25,2.5699588477366255,365,0.2489711934156379,21,0.057534246575342465,0.9999945854875372,0.996052815483337,0.4986301369863013,0.5013698630136987,1.2840854321387234,363.55927765141803
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,21,50,0.5,2.5699588477366255,239,0.5082304526748971,8,0.03347280334728033,0.992092785804018,0.8564726886222951,0.5523012552301255,0.4476987447698745,0.8408121048798763,204.69697258072853
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,21,50,0.75,2.5699588477366255,177,0.6358024691358024,4,0.022598870056497175,0.9988714849476876,0.9440435940259846,0.519774011299435,0.480225988700565,0.622693483530285,167.09571614259926
run01,indoor_static,100,922.0,full,offline full-dataset offset calibration,486,0,486,21,50,1.0,2.5699588477366255,126,0.7407407407407407,4,0.031746031746031744,0.998363672593813,0.9328858041414629,0.47619047619047616,0.5238095238095238,0.44327332725884694,117.54361132182433
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,1,50,0.25,3.3,284,0.2642487046632125,63,0.22183098591549297,0.9998568991526107,0.9798221180623697,0.5070422535211268,0.49295774647887325,1.2985053471901533,278.269481529713
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,1,50,0.5,3.3,193,0.5,42,0.21761658031088082,0.9998257029948656,0.9777471931528722,0.49222797927461137,0.5077720207253886,0.8824349718580972,188.70520827850433
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,1,50,0.75,3.3,92,0.7616580310880829,17,0.18478260869565216,0.996929708080541,0.9088521119418048,0.5326086956521738,0.4673913043478261,0.42064257725878207,83.61439429864605
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,1,50,1.0,3.3,48,0.8756476683937824,2,0.041666666666666664,0.99498482818597,0.8845227825800638,0.5416666666666667,0.4583333333333333,0.2194656924828428,42.45709356384306
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,3,50,0.25,3.3,284,0.2642487046632125,51,0.1795774647887324,0.9991054643760281,0.9500747746683177,0.5176056338028169,0.4823943661971831,1.2985053471901533,269.82123600580223
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,3,50,0.5,3.3,208,0.46113989637305697,26,0.125,0.9967295890208365,0.9060238517909862,0.46634615384615385,0.5336538461538461,0.9510180007589856,188.45296117252514
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,3,50,0.75,3.3,101,0.7383419689119171,6,0.0594059405940594,0.999929285432166,0.9857861407802991,0.504950495049505,0.49504950495049505,0.4617923945993151,99.5644002188102
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,3,50,1.0,3.3,64,0.8341968911917098,5,0.078125,0.9886994082884974,0.8300749985576876,0.5625,0.4375,0.2926209233104571,53.12479990769201
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,5,50,0.25,3.3,282,0.26943005181347146,48,0.1702127659574468,0.9994193899244757,0.9596422623838591,0.5141843971631206,0.4858156028368794,1.2893609433367015,270.6191179922483
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,5,50,0.5,3.3,220,0.43005181347150256,28,0.12727272727272726,0.9994633939890281,0.9611807511094718,0.48636363636363633,0.5136363636363637,1.0058844238796962,211.4597652440838
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,5,50,0.75,3.3,110,0.7150259067357513,7,0.06363636363636363,0.9997615248696312,0.9740047914670557,0.509090909090909,0.4909090909090909,0.5029422119398481,107.14052706137612
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,5,50,1.0,3.3,54,0.8601036269430051,0,0.0,0.9357110512652843,0.6256044852185021,0.6481481481481481,0.35185185185185186,0.24689890404319817,33.78264220179911
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,9,50,0.25,3.3,293,0.2409326424870466,54,0.18430034129692832,0.9975703088492304,0.9186324491480103,0.5290102389078498,0.4709897610921502,1.3396551645306864,269.159307600367
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,9,50,0.5,3.3,211,0.45336787564766834,26,0.12322274881516587,0.9995949018184359,0.9662116865437167,0.5118483412322274,0.4881516587677725,0.9647346065391632,203.87066586072422
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,9,50,0.75,3.3,131,0.6606217616580311,10,0.07633587786259542,0.9979393468681378,0.9248985447592812,0.4732824427480916,0.5267175572519084,0.5989584524010919,121.16170936346585
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,9,50,1.0,3.3,72,0.8134715025906736,0,0.0,0.9860400318404434,0.8123729968242287,0.4305555555555556,0.5694444444444444,0.32919853872426424,58.490855771344464
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,15,50,0.25,3.3,291,0.24611398963730569,38,0.13058419243986255,0.9962401135461776,0.8994731240460355,0.5360824742268041,0.4639175257731959,1.3305107606772346,261.74667909739634
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,15,50,0.5,3.3,193,0.5,15,0.07772020725388601,0.9990508797006223,0.9486008474933555,0.5181347150259068,0.48186528497409326,0.8824349718580972,183.0799635662176
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,15,50,0.75,3.3,136,0.6476683937823835,6,0.04411764705882353,0.9975025463691153,0.9175378398080271,0.47058823529411764,0.5294117647058824,0.6218194620347213,124.78514621389168
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,15,50,1.0,3.3,90,0.766839378238342,1,0.011111111111111112,0.9967916319816366,0.9068905956085186,0.4666666666666667,0.5333333333333333,0.4114981734053303,81.62015360476667
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,21,50,0.25,3.3,276,0.2849740932642487,26,0.09420289855072464,0.9975744521035981,0.9186998978981518,0.5289855072463768,0.47101449275362317,1.2619277317763462,253.5611718198899
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,21,50,0.5,3.3,195,0.4948186528497409,9,0.046153846153846156,0.9967916319816366,0.9068905956085186,0.5333333333333333,0.4666666666666667,0.891579375711549,176.84366614366112
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,21,50,0.75,3.3,141,0.6347150259067358,2,0.014184397163120567,0.9990927282621671,0.9497267935187764,0.4822695035460993,0.5177304964539007,0.6446804716683507,133.91147788614748
run01,indoor_static,100,922.0,online_100,online offset from first 100 pairs,486,100,386,21,50,1.0,3.3,90,0.766839378238342,0,0.0,0.982474086838641,0.7914133781885827,0.4222222222222223,0.5777777777777777,0.4114981734053303,71.22720403697244
