timestamp_ms,slot,frequency_mhz,rssi_dbm,snr,payload_hex,payload_text,length
1164789,116,923.200,-27,4.75,69763d31333033376231303938346266633837656435663636626361306464366163312c6d73673d306437643436663631623237376333666166353734396664343330643339613764323130333237313737636430666361316165633834313964336363343235392c636f756e7465723d3530382c743d313136343534362c6b696e643d64617461,iv=13037b10984bfc87ed5f66bca0dd6ac1;msg=0d7d46f61b277c3faf5749fd430d39a7d210327177cd0fca1aec8419d3cc4259;counter=508;t=1164546;kind=data,136
1167044,116,923.200,-27,1.5,69763d37643035363033396164333830383866646537343434303439613932316238332c6d73673d646636353938663638633736363563316230356434613965393834663535626663303265393865353364663339623762376337643639376134333637643436332c636f756e7465723d3530392c743d313136363830302c6b696e643d64617461,iv=7d056039ad38088fde7444049a921b83;msg=df6598f68c7665c1b05d4a9e984f55bfc02e98e53df39b7b7c7d697a4367d463;counter=509;t=1166800;kind=data,136
1169298,116,923.200,-27,4.5,69763d30663563346366326638616339316533393061356637373834316430323662622c6d73673d323164366464653866323063343836366235663233353963636662353937363434636561323163316337316364383237656133363739646163396365386336642c636f756e7465723d3531302c743d313136393035352c6b696e643d64617461,iv=0f5c4cf2f8ac91e390a5f77841d026bb;msg=21d6dde8f20c4866b5f2359ccfb597644cea21c1c71cd827ea3679dac9ce8c6d;counter=510;t=1169055;kind=data,136
1171553,117,920.800,-27,8.0,69763d32633063373962656463613830363666623864366663363437343864393766652c6d73673d303038383163633638616364386562626539616331356463396330666232663463656630323033653536656235613262353562396332343561336230616537302c636f756e7465723d3531312c743d313137313330392c6b696e643d64617461,iv=2c0c79bedca8066fb8d6fc64748d97fe;msg=00881cc68acd8ebbe9ac15dc9c0fb2f4cef0203e56eb5a2b55b9c245a3b0ae70;counter=511;t=1171309;kind=data,136
1173810,117,920.800,-27,9.25,69763d37623762356530343239393634383238613530346633663736646465373862372c6d73673d376563343931356631386434343333663665643335663861613131323838313038643933376366373765393066366363663266316461373864623966336262312c636f756e7465723d3531322c743d313137333536372c6b696e643d64617461,iv=7b7b5e0429964828a504f3f76dde78b7;msg=7ec4915f18d4433f6ed35f8aa11288108d937cf77e90f6ccf2f1da78db9f3bb1;counter=512;t=1173567;kind=data,136
1176065,117,920.800,-27,9.75,69763d37633137633136656263393630306363383065646663303732383564656262332c6d73673d303663666537336431643132613032376664323361333931633764656235336362646666386331643362363935316432363239346433343137376232653539392c636f756e7465723d3531332c743d313137353832312c6b696e643d64617461,iv=7c17c16ebc9600cc80edfc07285debb3;msg=06cfe73d1d12a027fd23a391c7deb53cbdff8c1d3b6951d26294d34177b2e599;counter=513;t=1175821;kind=data,136
1178320,117,920.800,-27,9.25,69763d35333265633532616331626332613666643536366230623731356331643938332c6d73673d366439623161633939336438333438373232333864396538643335623337386638373534353333316630303432623436313364623736333430373534303765382c636f756e7465723d3531342c743d313137383037362c6b696e643d64617461,iv=532ec52ac1bc2a6fd566b0b715c1d983;msg=6d9b1ac993d834872238d9e8d35b378f87545331f0042b4613db7634075407e8;counter=514;t=1178076;kind=data,136
1180575,118,920.600,-28,9.75,69763d37633665303838333839336533666365323964656133656639656332653132362c6d73673d633362393466333263303561616331336164393661653937643335656334633934303665386331306364333236353532643437383236313665656139643430362c636f756e7465723d3531352c743d313138303333312c6b696e643d64617461,iv=7c6e0883893e3fce29dea3ef9ec2e126;msg=c3b94f32c05aac13ad96ae97d35ec4c9406e8c10cd326552d4782616eea9d406;counter=515;t=1180331;kind=data,136
1182832,118,920.600,-27,9.75,69763d32386438343137306432626134333766373161656132633738346239343437312c6d73673d363330303438383536363832376362343064383962613432363839396166306537343235656464386334373839363836613165373965366561653332663237382c636f756e7465723d3531362c743d313138323538392c6b696e643d64617461,iv=28d84170d2ba437f71aea2c784b94471;msg=6300488566827cb40d89ba426899af0e7425edd8c4789686a1e79e6eae32f278;counter=516;t=1182589;kind=data,136
1185087,118,920.600,-27,9.25,69763d34346161303563386262376232353335313932663631343034353463316436662c6d73673d356137626665333236373634383763636132343939393466393538353262386137326437363035643335393735363731306135323565386234636435336233332c636f756e7465723d3531372c743d313138343834332c6b696e643d64617461,iv=44aa05c8bb7b2535192f6140454c1d6f;msg=5a7bfe32676487cca249994f95852b8a72d7605d359756710a525e8b4cd53b33;counter=517;t=1184843;kind=data,136
1187342,118,920.600,-27,9.0,69763d64336263623564646262363162626262383332666536356366666133313932652c6d73673d623836666439386339633530373062386662323461643636396463643264613261396536393766393135653365353838376539643537336461323964663061382c636f756e7465723d3531382c743d313138373039382c6b696e643d64617461,iv=d3bcb5ddbb61bbbb832fe65cffa3192e;msg=b86fd98c9c5070b8fb24ad669dcd2da2a9e697f915e3e5887e9d573da29df0a8;counter=518;t=1187098;kind=data,136
1189600,118,920.600,-27,9.5,69763d31313762326263653233306462363666383264363434376133316665356535662c6d73673d623633306565343765633038623032653233363036363935336633613931356362373139396539613637336535613961626439373435383236656332353663632c636f756e7465723d3531392c743d313138393335362c6b696e643d64617461,iv=117b2bce230db66f82d6447a31fe5e5f;msg=b630ee47ec08b02e236066953f3a915cb7199e9a673e5a9abd9745826ec256cc;counter=519;t=1189356;kind=data,136
1191855,119,921.200,-26,9.5,69763d30363338393765323930323831323161616539666130623134383031343536642c6d73673d363662363764393563396662363763643561383838336665396165343966373138366564666538306233333232333335313937666330643636633430656565302c636f756e7465723d3532302c743d313139313631312c6b696e643d64617461,iv=063897e29028121aae9fa0b14801456d;msg=66b67d95c9fb67cd5a8883fe9ae49f7186edfe80b3322335197fc0d66c40eee0;counter=520;t=1191611;kind=data,136
1194110,119,921.200,-27,9.75,69763d66373866656433626630643333316337623739373061396364356236303837302c6d73673d376361353931303131613730393263376165336663366433366433316131633966616566313763303865353933373336646530636264633966363165303064342c636f756e7465723d3532312c743d313139333836362c6b696e643d64617461,iv=f78fed3bf0d331c7b7970a9cd5b60870;msg=7ca591011a7092c7ae3fc6d36d31a1c9faef17c08e593736de0cbdc9f61e00d4;counter=521;t=1193866;kind=data,136
1196365,119,921.200,-27,9.75,69763d36363861306238313931346337616639636238353937383133366231343363652c6d73673d326132363135656434323736353435336361356161626530326439353331656361666435303434663732656634623534333733393133303736323436633835652c636f756e7465723d3532322c743d313139363132312c6b696e643d64617461,iv=668a0b81914c7af9cb85978136b143ce;msg=2a2615ed42765453ca5aabe02d9531ecafd5044f72ef4b54373913076246c85e;counter=522;t=1196121;kind=data,136
1198623,119,921.200,-27,9.25,69763d63633131346231653931323230636234656261336437656662323334323633662c6d73673d616637383666646437386131646439326263323134336261383035323639633833313732633534366130366139383332376537656239306635643131356131382c636f756e7465723d3532332c743d313139383337382c6b696e643d64617461,iv=cc114b1e91220cb4eba3d7efb234263f;msg=af786fdd78a1dd92bc2143ba805269c83172c546a06a98327e7eb90f5d115a18;counter=523;t=1198378;kind=data,136
1200878,120,921.000,-27,9.25,69763d39386636656564636236366139333331303264663033643330383134343331622c6d73673d333634303861316166653637303765656336316439303362656434616139306131623963303731353735386234323934333736363936333064343062346562302c636f756e7465723d3532342c743d313230303633342c6b696e643d64617461,iv=98f6eedcb66a933102df03d30814431b;msg=36408a1afe6707eec61d903bed4aa90a1b9c0715758b429437669630d40b4eb0;counter=524;t=1200634;kind=data,136
1203132,120,921.000,-26,9.75,69763d39616661343963653234363038343639646632343366306534303063623531662c6d73673d303934613338653734353432613333643430633562393731343733353135363232323835353463643765343534646332313931366533646564343462646238392c636f756e7465723d3532352c743d313230323838382c6b696e643d64617461,iv=9afa49ce24608469df243f0e400cb51f;msg=094a38e74542a33d40c5b97147351562228554cd7e454dc21916e3ded44bdb89;counter=525;t=1202888;kind=data,136
1205390,120,921.000,-26,9.5,69763d66656536383431366364363930393430343661633837376138363364656138662c6d73673d346461623735656362373165623634613761653766316134636363363237643132616237366631383734663064353732373338356336306539636530393635652c636f756e7465723d3532362c743d313230353134362c6b696e643d64617461,iv=fee68416cd69094046ac877a863dea8f;msg=4dab75ecb71eb64a7ae7f1a4ccc627d12ab76f1874f0d5727385c60e9ce0965e;counter=526;t=1205146;kind=data,136
1207647,120,921.000,-28,9.5,69763d31316232363361653266376362636438323461396664663061376139386539342c6d73673d346262613064353466306331356331336563396166383436633538363233366263316364376332316633613761303463376337323730363333613063343863652c636f756e7465723d3532372c743d313230373430312c6b696e643d64617461,iv=11b263ae2f7cbcd824a9fdf0a7a98e94;msg=4bba0d54f0c15c13ec9af846c586236bc1cd7c21f3a7a04c7c7270633a0c48ce;counter=527;t=1207401;kind=data,136
