t_ms,rssi_dbm,snr_db,epoch_s
286696,-16,10.0,822931835
286836,-15,9.25,822931835
286976,-16,9.25,822931835
287116,-15,10.5,822931835
287258,-16,9.5,822931835
287398,-16,9.25,822931835
287538,-15,9.5,822931836
287678,-15,10.0,822931836
287819,-15,9.75,822931836
287958,-16,9.25,822931836
288098,-16,9.25,822931836
288238,-25,9.0,822931836
288378,-16,9.5,822931836
288518,-15,9.75,822931837
288660,-16,9.25,822931837
288798,-15,10.0,822931837
289078,-15,9.0,822931837
289218,-15,9.25,822931837
289360,-16,9.5,822931837
289498,-16,9.25,822931838
289640,-16,9.25,822931838
289781,-16,8.75,822931838
289920,-15,9.75,822931838
290060,-16,9.5,822931838
290201,-16,9.75,822931838
290340,-16,9.25,822931838
290481,-15,9.75,822931838
290620,-16,9.25,822931839
290761,-16,9.75,822931839
290900,-15,9.25,822931839
291041,-16,10.0,822931839
291181,-16,9.25,822931839
291321,-15,9.5,822931839
291461,-16,9.0,822931839
291601,-16,9.75,822931840
291741,-15,9.5,822931840
291881,-15,9.5,822931840
292021,-15,9.0,822931840
292161,-16,9.25,822931840
292301,-15,9.5,822931840
292441,-16,9.5,822931840
292581,-16,9.25,822931841
292721,-15,9.75,822931841
292861,-16,9.5,822931841
293003,-16,9.25,822931841
293143,-26,9.25,822931841
293423,-18,9.25,822931841
293563,-15,9.25,822931842
293703,-26,9.25,822931842
293843,-15,9.25,822931842
293983,-16,9.25,822931842
294123,-15,9.5,822931842
294263,-15,9.5,822931842
294403,-16,9.75,822931842
294683,-15,9.5,822931843
294965,-15,9.5,822931843
295103,-16,9.25,822931843
295244,-15,9.5,822931843
295385,-16,9.5,822931843
295526,-15,9.5,822931844
295666,-15,9.75,822931844
295806,-16,9.0,822931844
295946,-15,9.5,822931844
296086,-15,9.5,822931844
296226,-15,9.75,822931844
296366,-16,9.25,822931844
296506,-15,9.25,822931845
296646,-16,9.0,822931845
296786,-15,9.0,822931845
296926,-15,9.5,822931845
297066,-15,9.5,822931845
297206,-15,9.5,822931845
297346,-16,9.25,822931845
297486,-25,9.0,822931846
297766,-19,9.5,822931846
298046,-15,9.5,822931846
298186,-15,9.0,822931846
298326,-15,9.25,822931846
298466,-15,9.5,822931846
298606,-15,9.25,822931847
298748,-25,9.25,822931847
298888,-15,9.25,822931847
299029,-15,9.5,822931847
299168,-15,9.25,822931847
299308,-16,9.25,822931847
299448,-16,9.0,822931847
299588,-16,9.25,822931848
299728,-15,9.75,822931848
299868,-15,9.5,822931848
300009,-15,9.0,822931848
