t_ms,rssi_dbm,snr_db,epoch_s
142442,-12,9.25,822930034
142582,-13,8.75,822930034
142722,-13,9.25,822930034
142862,-12,9.25,822930034
143002,-13,9.25,822930035
143144,-15,9.25,822930035
143285,-13,9.25,822930035
143425,-13,9.0,822930035
143565,-13,9.75,822930035
143705,-13,9.25,822930035
143845,-13,9.25,822930035
143985,-13,9.25,822930036
144125,-23,9.0,822930036
144266,-13,9.5,822930036
144406,-13,9.25,822930036
144546,-13,9.75,822930036
144686,-12,10.0,822930036
144826,-13,9.25,822930036
144966,-13,9.25,822930036
145107,-12,9.0,822930037
145247,-13,9.0,822930037
145387,-12,9.25,822930037
145529,-14,9.75,822930037
145667,-13,9.5,822930037
145807,-13,9.25,822930037
145947,-13,9.25,822930037
146087,-13,9.25,822930038
146228,-13,9.5,822930038
146368,-13,9.0,822930038
146510,-12,9.25,822930038
146650,-12,9.25,822930038
146790,-13,8.75,822930038
146930,-13,9.5,822930038
147071,-13,9.25,822930039
147211,-13,9.25,822930039
147353,-13,9.5,822930039
147491,-13,9.25,822930039
147631,-13,9.5,822930039
147771,-12,9.5,822930039
147911,-13,9.25,822930039
148051,-13,9.25,822930040
148192,-13,9.25,822930040
148332,-13,9.5,822930040
148472,-13,9.0,822930040
148612,-13,9.25,822930040
148752,-22,9.0,822930040
148894,-13,9.25,822930040
149035,-13,9.0,822930041
149175,-13,9.5,822930041
149315,-13,9.25,822930041
149455,-12,9.25,822930041
149595,-13,9.25,822930041
149735,-13,9.25,822930041
149875,-13,9.5,822930041
150015,-13,9.0,822930042
150156,-14,9.25,822930042
150296,-13,9.0,822930042
150436,-13,8.75,822930042
150576,-13,9.25,822930042
150716,-12,9.0,822930042
150856,-12,9.5,822930042
150996,-13,9.0,822930043
151137,-12,9.75,822930043
151277,-13,9.25,822930043
151417,-13,9.0,822930043
151557,-12,9.75,822930043
151697,-13,9.5,822930043
151837,-13,8.75,822930043
151977,-23,8.75,822930043
152118,-12,9.25,822930044
152260,-12,9.25,822930044
152400,-13,9.25,822930044
152540,-14,9.25,822930044
152682,-13,9.5,822930044
152820,-13,9.75,822930044
152960,-13,9.5,822930044
153100,-13,9.5,822930045
153240,-13,9.0,822930045
153381,-13,9.25,822930045
153521,-12,9.25,822930045
153661,-12,9.0,822930045
153801,-13,9.25,822930045
153941,-13,9.5,822930045
154081,-13,8.75,822930046
154222,-13,9.25,822930046
154361,-13,9.5,822930046
154502,-13,9.0,822930046
154644,-13,9.5,822930046
154784,-13,9.25,822930046
154924,-12,9.25,822930046
155065,-12,9.25,822930047
155204,-12,9.5,822930047
155345,-12,9.5,822930047
155485,-13,9.75,822930047
155625,-13,9.25,822930047
155765,-12,9.0,822930047
155905,-13,9.5,822930047
156045,-13,9.5,822930048
156185,-13,9.5,822930048
156326,-12,9.5,822930048
156468,-12,9.75,822930048
156606,-12,9.5,822930048
156746,-13,9.25,822930048
156886,-12,9.5,822930048
157029,-12,9.5,822930049
157169,-14,9.25,822930049
157309,-12,9.75,822930049
157449,-13,9.75,822930049
157589,-13,9.0,822930049
157729,-11,9.0,822930049
157869,-12,9.5,822930049
158010,-12,9.5,822930050
158150,-13,9.5,822930050
158290,-13,8.75,822930050
158430,-12,9.75,822930050
158570,-12,9.5,822930050
158710,-13,9.5,822930050
158850,-14,9.25,822930050
158990,-13,9.25,822930051
159131,-11,10.0,822930051
159271,-12,9.75,822930051
159411,-12,9.75,822930051
159551,-13,8.75,822930051
159691,-12,9.0,822930051
159832,-13,9.5,822930051
159971,-13,9.5,822930051
160114,-12,9.25,822930052
160252,-13,9.25,822930052
160394,-14,9.5,822930052
160534,-12,9.5,822930052
160674,-12,9.0,822930052
160814,-12,9.0,822930052
160955,-12,9.25,822930052
161095,-12,9.25,822930053
161235,-13,9.5,822930053
161375,-12,9.5,822930053
161515,-12,9.25,822930053
161655,-12,9.75,822930053
161795,-13,9.25,822930053
161936,-12,9.75,822930053
162076,-12,9.5,822930054
162216,-12,9.75,822930054
162356,-13,9.0,822930054
162496,-13,9.25,822930054
162636,-12,9.5,822930054
162778,-12,9.25,822930054
162919,-13,9.25,822930054
163059,-13,9.25,822930055
163199,-12,9.5,822930055
163339,-12,9.75,822930055
163479,-11,9.75,822930055
163619,-13,9.25,822930055
163760,-12,9.25,822930055
163900,-13,9.25,822930055
164040,-13,9.25,822930056
164180,-14,9.5,822930056
164320,-12,9.5,822930056
164460,-13,9.25,822930056
164602,-15,9.5,822930056
164740,-13,9.25,822930056
164881,-12,9.5,822930056
165021,-12,9.5,822930057
165161,-13,9.25,822930057
165301,-13,9.25,822930057
165441,-13,9.5,822930057
165581,-13,9.0,822930057
165862,-13,9.25,822930057
166002,-13,9.25,822930058
166144,-12,9.75,822930058
166284,-12,9.5,822930058
166426,-12,9.25,822930058
166564,-12,9.25,822930058
166704,-13,9.25,822930058
166844,-13,9.25,822930058
166985,-12,9.75,822930058
167125,-12,10.0,822930059
167265,-13,9.25,822930059
167405,-13,9.25,822930059
167545,-12,9.0,822930059
167685,-12,9.5,822930059
167825,-12,9.5,822930059
167966,-12,9.25,822930059
168106,-13,9.25,822930060
168246,-12,9.5,822930060
168386,-12,9.0,822930060
168528,-13,9.5,822930060
168668,-12,9.25,822930060
168808,-13,9.25,822930060
168949,-13,9.75,822930060
169089,-12,9.75,822930061
169229,-12,9.5,822930061
169371,-12,9.25,822930061
169510,-13,9.25,822930061
169651,-12,9.25,822930061
169791,-12,9.0,822930061
169931,-13,5.25,822930061
170071,-13,9.25,822930062
170213,-13,9.0,822930062
170351,-12,9.25,822930062
170491,-12,9.75,822930062
170631,-12,9.0,822930062
170771,-12,9.25,822930062
170913,-12,9.0,822930062
171053,-12,9.0,822930063
171193,-12,9.25,822930063
171335,-13,9.25,822930063
171473,-13,9.25,822930063
171613,-13,9.0,822930063
171753,-12,9.5,822930063
171893,-12,9.5,822930063
172033,-14,8.75,822930064
172173,-12,9.75,822930064
172313,-12,9.25,822930064
172453,-13,9.0,822930064
172593,-12,9.25,822930064
172733,-12,9.5,822930064
172873,-12,9.25,822930064
173013,-13,9.0,822930065
173153,-12,9.25,822930065
173293,-12,9.5,822930065
173433,-13,9.25,822930065
173573,-12,9.0,822930065
173714,-13,9.0,822930065
173993,-16,9.5,822930066
174133,-12,9.25,822930066
174276,-13,8.75,822930066
174416,-12,9.25,822930066
174556,-12,9.5,822930066
174696,-12,9.75,822930066
174836,-12,9.0,822930066
174976,-12,9.25,822930066
175116,-13,9.25,822930067
175256,-13,9.25,822930067
175396,-13,9.25,822930067
175536,-12,9.5,822930067
175676,-13,9.25,822930067
175818,-12,9.25,822930067
175956,-11,9.0,822930067
176096,-12,9.5,822930068
176236,-13,11.75,822930068
176376,-21,8.75,822930068
176516,-13,9.25,822930068
176658,-12,9.5,822930068
176798,-12,9.5,822930068
176938,-12,8.75,822930068
177078,-13,9.0,822930069
177218,-13,9.0,822930069
177358,-12,9.5,822930069
177498,-13,9.25,822930069
177638,-12,9.25,822930069
177778,-13,9.5,822930069
177918,-12,9.0,822930069
178059,-12,9.0,822930070
178198,-12,9.75,822930070
178338,-12,9.5,822930070
178479,-15,9.25,822930070
178618,-13,8.75,822930070
178758,-12,9.25,822930070
178898,-12,9.75,822930070
179039,-12,11.75,822930071
179179,-12,9.0,822930071
179318,-13,9.0,822930071
179459,-12,9.25,822930071
179598,-13,9.25,822930071
179739,-13,9.25,822930071
179879,-13,9.0,822930071
180020,-13,9.25,822930072
180160,-12,9.5,822930072
180300,-12,9.5,822930072
180440,-12,8.75,822930072
180580,-12,9.25,822930072
180720,-12,9.25,822930072
180860,-12,9.25,822930072
181000,-21,8.75,822930073
181140,-13,9.25,822930073
181280,-13,9.5,822930073
181421,-14,9.25,822930073
181560,-13,9.25,822930073
181701,-12,9.5,822930073
181840,-12,10.0,822930073
181980,-12,9.5,822930073
182121,-12,8.75,822930074
182261,-12,8.75,822930074
182403,-12,9.5,822930074
182543,-12,9.5,822930074
182683,-12,9.25,822930074
182823,-12,9.0,822930074
182963,-12,9.75,822930074
183103,-11,10.0,822930075
183243,-13,9.5,822930075
183383,-12,9.25,822930075
183523,-12,9.0,822930075
183663,-12,9.0,822930075
183803,-13,9.5,822930075
183943,-12,9.25,822930075
184083,-13,9.0,822930076
184223,-13,9.5,822930076
184363,-11,9.25,822930076
184503,-12,9.25,822930076
184643,-12,9.25,822930076
184785,-12,9.5,822930076
184925,-12,9.25,822930076
185065,-14,9.0,822930077
185207,-14,9.75,822930077
185345,-12,9.5,822930077
185485,-15,9.0,822930077
185625,-12,9.0,822930077
185765,-12,9.5,822930077
185905,-12,9.5,822930077
186045,-13,9.5,822930078
186185,-12,10.25,822930078
186325,-12,9.25,822930078
186466,-12,9.5,822930078
186606,-12,9.25,822930078
186745,-13,9.25,822930078
186885,-14,9.0,822930078
187028,-12,9.25,822930079
187166,-12,9.5,822930079
187306,-12,9.5,822930079
187445,-13,9.0,822930079
187586,-12,9.25,822930079
187726,-12,9.5,822930079
187866,-13,9.0,822930079
188006,-12,9.5,822930080
188148,-12,9.0,822930080
188288,-13,9.0,822930080
188428,-13,8.75,822930080
188568,-11,9.25,822930080
188708,-12,8.75,822930080
188848,-12,9.5,822930080
188988,-13,9.5,822930081
189128,-13,9.25,822930081
189268,-13,9.25,822930081
189408,-22,9.25,822930081
189548,-13,9.25,822930081
189688,-13,9.25,822930081
189828,-12,9.25,822930081
190108,-12,9.5,822930082
190248,-13,9.25,822930082
190388,-12,9.25,822930082
190530,-12,9.25,822930082
190670,-12,9.0,822930082
190813,-12,9.25,822930082
190950,-13,9.25,822930082
191090,-13,9.5,822930083
191231,-12,9.5,822930083
191371,-12,9.5,822930083
191511,-12,9.25,822930083
191650,-12,9.0,822930083
191791,-12,9.25,822930083
191931,-12,9.25,822930083
192070,-12,9.5,822930084
192211,-12,9.25,822930084
192351,-12,9.0,822930084
192491,-22,11.5,822930084
192631,-14,9.5,822930084
192772,-14,9.25,822930084
192911,-12,9.25,822930084
193051,-12,10.0,822930085
193191,-12,9.5,822930085
193331,-13,9.5,822930085
193471,-12,9.0,822930085
193611,-12,9.75,822930085
193751,-13,9.25,822930085
194033,-20,9.25,822930086
194173,-12,9.0,822930086
194313,-12,8.75,822930086
194453,-12,9.25,822930086
194593,-12,9.25,822930086
194733,-13,9.0,822930086
194873,-12,9.0,822930086
195013,-13,9.75,822930087
195153,-12,9.0,822930087
195293,-13,9.5,822930087
195433,-13,9.5,822930087
195573,-21,9.25,822930087
195713,-12,9.0,822930087
195853,-13,9.5,822930087
195993,-12,9.5,822930088
196133,-13,9.5,822930088
196275,-13,8.75,822930088
196415,-12,9.75,822930088
196556,-14,9.5,822930088
196695,-12,9.25,822930088
196835,-13,9.25,822930088
196975,-20,9.0,822930088
197115,-12,9.0,822930089
197255,-13,9.5,822930089
197397,-14,9.25,822930089
197537,-13,9.25,822930089
197677,-14,9.5,822930089
197818,-12,9.5,822930089
198098,-15,9.25,822930090
198238,-13,9.25,822930090
198380,-12,9.0,822930090
198518,-12,9.5,822930090
198660,-22,9.0,822930090
198801,-12,9.25,822930090
198941,-14,9.25,822930090
199081,-13,9.25,822930091
199221,-12,9.75,822930091
199361,-12,9.0,822930091
199501,-13,9.5,822930091
199641,-12,9.75,822930091
199782,-12,10.0,822930091
199924,-14,9.5,822930091
200062,-12,9.5,822930092
200202,-13,9.0,822930092
200342,-13,9.25,822930092
200482,-13,9.0,822930092
200623,-12,9.25,822930092
200762,-13,9.25,822930092
200903,-13,9.5,822930092
201043,-13,7.25,822930093
201183,-12,9.0,822930093
201323,-12,9.25,822930093
201463,-13,9.25,822930093
201603,-13,9.5,822930093
201744,-12,9.0,822930093
201884,-14,9.25,822930093
202026,-13,9.5,822930094
202167,-14,9.25,822930094
202306,-13,9.5,822930094
202447,-13,9.0,822930094
202586,-12,9.5,822930094
202727,-13,9.5,822930094
202867,-13,9.5,822930094
203007,-13,9.25,822930095
203147,-14,8.75,822930095
203287,-12,9.0,822930095
203428,-12,9.0,822930095
203567,-13,9.5,822930095
203708,-12,9.5,822930095
203848,-12,9.25,822930095
203988,-12,9.5,822930096
204128,-12,9.5,822930096
204268,-13,9.25,822930096
204410,-13,9.5,822930096
204551,-13,9.25,822930096
204691,-13,9.25,822930096
204831,-12,9.5,822930096
204971,-13,9.75,822930096
205111,-13,10.25,822930097
205251,-12,8.75,822930097
205391,-13,9.75,822930097
205532,-12,9.25,822930097
205672,-12,9.5,822930097
205812,-13,9.0,822930097
205954,-13,9.25,822930097
206092,-13,9.75,822930098
206232,-13,9.0,822930098
206373,-12,9.25,822930098
206513,-13,9.25,822930098
206653,-13,9.0,822930098
206795,-12,9.5,822930098
206935,-14,9.75,822930098
207075,-13,9.5,822930099
207215,-13,9.25,822930099
207356,-13,8.75,822930099
207496,-13,9.25,822930099
207636,-22,9.0,822930099
207776,-12,9.25,822930099
207916,-13,9.5,822930099
208056,-14,9.5,822930100
208196,-12,9.5,822930100
208337,-12,9.5,822930100
208477,-12,9.0,822930100
208617,-12,9.25,822930100
208757,-12,9.75,822930100
208897,-13,9.25,822930100
209037,-13,9.25,822930101
209178,-13,11.25,822930101
209318,-21,8.75,822930101
209458,-12,9.25,822930101
209598,-12,9.25,822930101
209738,-12,9.5,822930101
209878,-13,9.25,822930101
210018,-12,9.25,822930102
210160,-12,12.25,822930102
210301,-13,9.25,822930102
210441,-13,8.75,822930102
210581,-12,9.25,822930102
210721,-12,9.25,822930102
210861,-13,9.5,822930102
211001,-12,9.5,822930103
211141,-12,10.25,822930103
211282,-13,9.75,822930103
211422,-12,9.5,822930103
211562,-13,9.25,822930103
211702,-14,9.25,822930103
211842,-12,9.25,822930103
211982,-13,9.25,822930103
212122,-12,9.75,822930104
212263,-12,9.25,822930104
212405,-12,9.75,822930104
212545,-12,9.25,822930104
212685,-13,9.25,822930104
212825,-13,9.75,822930104
212965,-13,9.25,822930104
213106,-13,9.25,822930105
213246,-12,9.5,822930105
213386,-13,9.25,822930105
213526,-12,9.5,822930105
213666,-12,9.25,822930105
213806,-12,9.25,822930105
213947,-15,9.25,822930105
214086,-13,9.0,822930106
214227,-13,9.5,822930106
214367,-13,9.5,822930106
214507,-14,9.25,822930106
214649,-14,9.25,822930106
214787,-13,9.5,822930106
214927,-13,9.0,822930106
215068,-13,9.5,822930107
215208,-12,11.0,822930107
215348,-12,9.25,822930107
215488,-13,9.25,822930107
215628,-13,9.5,822930107
215768,-12,9.0,822930107
215910,-13,8.5,822930107
216051,-13,9.5,822930108
216191,-12,9.5,822930108
216331,-13,9.5,822930108
216473,-13,9.25,822930108
216611,-12,9.5,822930108
216751,-12,9.25,822930108
216892,-13,9.5,822930108
217032,-13,9.5,822930109
217172,-13,9.5,822930109
217312,-13,9.25,822930109
217452,-13,9.5,822930109
217592,-13,9.25,822930109
217732,-12,9.25,822930109
217872,-13,9.75,822930109
218013,-12,9.75,822930110
218153,-12,9.5,822930110
218295,-13,9.25,822930110
218435,-13,9.0,822930110
218575,-13,9.5,822930110
218715,-13,9.5,822930110
218856,-12,9.25,822930110
218996,-13,9.0,822930111
219136,-13,9.5,822930111
219276,-13,9.25,822930111
219416,-12,9.25,822930111
219556,-12,9.25,822930111
219697,-14,8.75,822930111
219837,-13,9.5,822930111
219977,-13,9.0,822930111
220117,-13,9.0,822930112
220259,-12,9.75,822930112
220397,-13,9.5,822930112
220537,-13,9.25,822930112
220679,-12,9.0,822930112
220820,-12,9.5,822930112
220960,-14,9.25,822930112
221100,-13,9.0,822930113
221240,-12,9.5,822930113
221380,-13,9.25,822930113
221520,-12,9.0,822930113
221661,-12,9.5,822930113
221801,-15,9.5,822930113
221941,-13,9.25,822930113
222081,-13,9.75,822930114
222221,-12,9.25,822930114
222361,-12,9.25,822930114
222502,-13,9.25,822930114
222642,-13,9.25,822930114
222782,-13,9.5,822930114
222922,-13,9.0,822930114
223062,-13,9.75,822930115
223202,-12,9.5,822930115
223342,-13,9.25,822930115
223482,-13,9.5,822930115
223625,-12,9.0,822930115
223763,-12,9.25,822930115
223903,-13,9.0,822930115
224045,-12,9.25,822930116
224185,-13,9.0,822930116
224325,-13,9.5,822930116
224466,-12,9.75,822930116
224606,-13,9.25,822930116
224746,-13,9.75,822930116
224886,-14,9.5,822930116
225026,-21,9.0,822930117
225166,-13,9.5,822930117
225306,-12,9.75,822930117
225448,-13,9.5,822930117
225588,-13,9.25,822930117
225728,-12,9.0,822930117
225868,-13,9.5,822930117
226008,-22,9.0,822930118
226148,-12,9.0,822930118
226288,-12,9.25,822930118
226430,-12,9.0,822930118
226570,-13,9.25,822930118
226710,-13,9.0,822930118
226850,-12,10.5,822930118
226990,-13,9.25,822930119
227130,-13,9.25,822930119
227270,-12,9.25,822930119
227413,-12,9.25,822930119
227551,-13,9.25,822930119
227690,-13,9.0,822930119
227830,-11,9.5,822930119
227972,-14,9.25,822930119
228111,-13,9.25,822930120
228251,-22,9.0,822930120
228391,-12,9.25,822930120
228530,-13,9.0,822930120
228671,-13,9.5,822930120
228811,-12,9.5,822930120
228951,-13,9.5,822930120
229092,-15,9.25,822930121
229231,-12,9.0,822930121
229371,-12,9.25,822930121
229511,-12,9.5,822930121
229651,-13,9.25,822930121
229793,-13,9.25,822930121
229933,-13,9.0,822930121
230073,-12,9.75,822930122
230213,-12,9.0,822930122
230353,-22,5.75,822930122
230493,-13,9.5,822930122
230633,-12,9.5,822930122
230773,-13,9.0,822930122
230913,-22,9.0,822930122
231053,-13,9.5,822930123
231193,-13,9.25,822930123
231333,-13,6.75,822930123
231473,-12,9.75,822930123
231613,-13,9.5,822930123
231753,-12,10.5,822930123
231893,-12,9.5,822930123
232033,-12,9.25,822930124
232176,-12,9.5,822930124
232315,-13,9.0,822930124
232455,-12,9.25,822930124
232596,-13,9.5,822930124
232736,-13,9.0,822930124
232875,-12,9.75,822930124
233016,-12,9.25,822930125
233156,-13,9.25,822930125
233298,-22,8.75,822930125
233436,-12,9.5,822930125
233576,-12,9.25,822930125
233716,-12,9.25,822930125
233856,-12,9.25,822930125
233996,-13,9.75,822930126
234136,-14,9.75,822930126
234276,-12,9.5,822930126
234416,-13,9.25,822930126
234558,-13,9.0,822930126
234698,-22,9.0,822930126
234838,-12,9.5,822930126
234979,-14,9.25,822930126
235118,-13,10.0,822930127
235258,-13,9.25,822930127
235398,-13,9.0,822930127
235538,-13,9.25,822930127
235678,-12,11.25,822930127
235958,-13,9.0,822930127
236098,-13,9.0,822930128
236238,-12,9.25,822930128
236378,-12,9.25,822930128
236518,-13,9.25,822930128
236658,-12,9.75,822930128
236798,-12,9.0,822930128
236938,-12,9.25,822930128
237078,-13,9.5,822930129
237218,-12,9.5,822930129
237358,-12,9.5,822930129
237500,-13,9.25,822930129
237638,-12,9.25,822930129
237779,-12,9.0,822930129
237921,-13,9.5,822930129
238061,-13,9.5,822930130
238201,-12,9.0,822930130
238341,-13,8.75,822930130
238481,-12,9.5,822930130
238621,-22,9.0,822930130
238761,-13,9.0,822930130
238901,-12,9.25,822930130
239041,-12,9.25,822930131
239181,-13,9.5,822930131
239321,-12,9.75,822930131
239461,-12,9.25,822930131
239601,-13,9.25,822930131
239741,-12,9.5,822930131
239881,-12,9.5,822930131
240021,-12,9.75,822930132
240161,-13,9.25,822930132
240303,-13,9.5,822930132
240443,-12,9.5,822930132
240583,-12,9.5,822930132
240723,-12,9.5,822930132
240863,-12,9.0,822930132
241003,-12,9.0,822930133
241143,-12,9.5,822930133
241285,-12,9.25,822930133
241423,-12,9.5,822930133
241563,-11,9.25,822930133
241703,-12,9.5,822930133
241843,-12,9.0,822930133
241983,-12,9.5,822930133
242124,-15,9.75,822930134
242263,-12,9.5,822930134
242404,-12,9.0,822930134
242544,-13,9.0,822930134
242685,-22,9.25,822930134
242827,-14,9.75,822930134
242966,-12,9.25,822930134
243106,-12,9.25,822930135
243246,-12,9.5,822930135
243386,-12,10.0,822930135
243526,-12,9.75,822930135
243666,-12,9.25,822930135
243806,-12,9.0,822930135
243946,-13,9.0,822930135
244086,-12,9.0,822930136
244226,-13,9.25,822930136
244366,-12,9.5,822930136
244506,-12,9.25,822930136
244646,-12,9.0,822930136
244786,-12,9.5,822930136
244926,-13,9.75,822930136
245346,-13,9.25,822930137
245486,-12,9.75,822930137
245626,-12,9.75,822930137
245766,-12,9.0,822930137
245906,-12,9.25,822930137
246048,-12,9.75,822930138
246188,-12,9.75,822930138
246328,-12,9.25,822930138
246468,-12,9.5,822930138
246608,-22,8.75,822930138
246748,-12,9.25,822930138
246889,-12,9.5,822930138
247028,-12,9.5,822930139
247168,-12,9.5,822930139
247309,-12,7.0,822930139
247448,-12,9.25,822930139
247589,-12,10.0,822930139
247729,-13,9.75,822930139
247868,-12,9.0,822930139
248009,-12,9.25,822930140
248149,-12,9.5,822930140
248289,-12,9.75,822930140
248433,-12,10.0,822930140
248571,-12,9.25,822930140
248711,-13,10.0,822930140
248851,-20,9.25,822930140
248991,-12,9.25,822930141
249131,-12,9.25,822930141
249271,-12,9.25,822930141
249411,-15,9.25,822930141
249551,-13,9.5,822930141
249691,-12,9.25,822930141
249831,-12,9.5,822930141
249971,-13,9.5,822930141
250111,-12,9.25,822930142
250251,-12,9.25,822930142
250391,-12,9.5,822930142
250531,-12,9.5,822930142
250671,-12,9.25,822930142
250811,-12,9.25,822930142
250951,-12,9.25,822930142
251091,-12,9.25,822930143
251231,-12,9.5,822930143
251371,-13,9.0,822930143
251511,-12,9.25,822930143
251793,-15,9.5,822930143
251933,-12,9.5,822930143
252073,-12,9.5,822930144
252213,-13,8.75,822930144
252355,-12,9.25,822930144
252493,-12,9.75,822930144
252633,-12,10.0,822930144
252773,-12,9.75,822930144
252913,-12,9.0,822930144
253053,-12,9.75,822930145
253194,-12,9.5,822930145
253333,-13,9.25,822930145
253475,-13,9.25,822930145
253615,-13,9.25,822930145
253755,-12,9.0,822930145
253895,-12,9.25,822930145
254036,-12,9.5,822930146
254180,-13,9.25,822930146
254318,-13,9.25,822930146
254458,-12,9.25,822930146
254598,-12,9.5,822930146
254738,-12,9.5,822930146
254878,-13,9.0,822930146
255019,-13,9.0,822930147
255159,-12,9.25,822930147
255299,-12,9.25,822930147
255439,-12,9.25,822930147
255579,-12,9.25,822930147
255719,-14,9.25,822930147
255860,-12,9.25,822930147
256000,-12,9.25,822930148
256140,-12,9.25,822930148
256280,-12,9.0,822930148
256420,-13,9.25,822930148
256562,-15,9.25,822930148
256702,-13,9.0,822930148
256842,-22,8.5,822930148
256983,-22,9.0,822930148
257123,-14,8.75,822930149
257263,-12,9.0,822930149
257403,-12,9.0,822930149
257543,-13,9.0,822930149
257683,-13,9.0,822930149
257823,-13,9.25,822930149
257963,-13,9.5,822930149
258104,-12,9.75,822930150
258244,-12,9.25,822930150
258384,-13,9.0,822930150
258524,-13,9.25,822930150
258664,-12,9.0,822930150
258804,-12,9.25,822930150
258947,-12,9.25,822930150
259084,-13,9.25,822930151
259225,-12,9.25,822930151
259365,-13,9.25,822930151
259505,-12,9.0,822930151
259645,-12,9.25,822930151
259785,-12,9.0,822930151
259927,-13,9.25,822930151
260068,-13,9.25,822930152
260208,-12,9.5,822930152
260348,-13,9.5,822930152
260488,-12,9.25,822930152
260628,-14,9.0,822930152
260768,-12,9.0,822930152
260908,-12,9.0,822930152
261049,-12,9.5,822930153
261189,-13,9.5,822930153
261329,-13,9.5,822930153
261469,-13,9.25,822930153
261609,-12,9.25,822930153
261749,-13,9.25,822930153
261890,-12,9.5,822930153
262030,-13,9.25,822930154
262170,-13,9.25,822930154
262312,-13,9.5,822930154
262452,-11,9.75,822930154
262592,-13,9.0,822930154
262734,-14,9.25,822930154
262873,-12,9.0,822930154
263013,-12,9.25,822930155
263153,-13,9.25,822930155
263293,-13,9.5,822930155
263433,-13,9.0,822930155
263574,-14,8.75,822930155
263714,-13,9.0,822930155
263854,-12,9.25,822930155
263994,-13,9.0,822930156
264134,-13,9.5,822930156
264275,-15,9.25,822930156
264414,-13,9.25,822930156
264554,-12,9.25,822930156
264694,-13,9.0,822930156
264834,-13,9.0,822930156
264975,-12,9.0,822930156
265115,-12,9.25,822930157
265255,-12,9.5,822930157
265395,-12,6.25,822930157
265535,-13,9.0,822930157
265678,-12,9.25,822930157
265818,-12,9.5,822930157
265958,-13,9.25,822930157
266100,-13,9.5,822930158
266238,-13,8.75,822930158
266378,-13,9.0,822930158
266519,-13,12.0,822930158
266658,-13,9.0,822930158
266799,-13,9.25,822930158
266939,-13,9.25,822930158
267079,-12,9.5,822930159
267219,-12,9.25,822930159
267359,-12,9.5,822930159
267499,-12,11.0,822930159
267640,-12,9.25,822930159
267780,-12,9.0,822930159
267920,-12,9.5,822930159
268202,-16,9.5,822930160
268342,-12,9.75,822930160
268483,-12,9.5,822930160
268623,-12,9.0,822930160
268763,-12,9.25,822930160
268903,-13,7.0,822930160
269043,-12,9.25,822930161
269183,-13,9.25,822930161
269323,-13,9.5,822930161
269464,-12,9.5,822930161
269604,-12,9.75,822930161
269744,-12,9.5,822930161
269884,-14,9.0,822930161
270024,-12,9.25,822930162
270164,-12,9.5,822930162
270304,-12,9.75,822930162
270447,-12,9.5,822930162
270587,-12,9.25,822930162
270727,-14,10.0,822930162
270867,-12,9.0,822930162
271007,-22,9.25,822930163
271147,-12,9.75,822930163
271288,-12,9.5,822930163
271428,-12,9.5,822930163
271568,-12,9.25,822930163
271708,-12,9.75,822930163
271849,-15,9.0,822930163
271988,-13,9.25,822930164
272128,-12,9.5,822930164
272268,-12,10.0,822930164
272409,-12,9.25,822930164
272689,-13,9.5,822930164
272829,-12,8.75,822930164
272969,-12,9.25,822930164
273109,-12,9.5,822930165
273249,-12,9.75,822930165
273390,-12,9.75,822930165
273530,-12,9.75,822930165
273672,-13,9.75,822930165
273812,-13,9.0,822930165
273952,-12,9.25,822930165
274092,-12,9.25,822930166
274233,-12,9.25,822930166
274373,-12,9.5,822930166
274513,-12,10.0,822930166
274653,-13,9.5,822930166
274793,-12,9.25,822930166
275073,-15,9.0,822930167
275214,-12,9.0,822930167
275354,-12,10.0,822930167
275494,-21,9.25,822930167
275634,-12,9.0,822930167
275774,-12,9.25,822930167
275914,-12,9.5,822930167
276054,-12,9.5,822930168
276197,-13,9.0,822930168
276337,-13,9.25,822930168
276477,-12,9.5,822930168
276617,-13,9.75,822930168
276757,-12,9.75,822930168
276897,-11,9.25,822930168
277037,-12,9.0,822930169
277177,-12,9.5,822930169
277318,-12,10.0,822930169
277458,-12,9.75,822930169
277598,-12,9.25,822930169
277738,-12,9.5,822930169
277880,-12,9.25,822930169
278021,-12,9.25,822930170
278159,-12,9.5,822930170
278299,-12,9.25,822930170
278441,-12,9.5,822930170
278581,-12,9.25,822930170
278721,-12,9.75,822930170
278861,-13,9.25,822930170
279002,-12,9.25,822930171
279142,-12,9.5,822930171
279282,-12,9.25,822930171
279422,-13,9.75,822930171
279562,-12,9.75,822930171
279702,-12,9.5,822930171
279842,-12,9.5,822930171
279983,-12,9.0,822930171
280123,-12,9.25,822930172
280263,-12,9.5,822930172
280403,-13,9.25,822930172
280543,-13,9.5,822930172
280683,-12,9.25,822930172
280823,-13,9.25,822930172
280964,-13,9.5,822930172
281104,-12,9.25,822930173
281244,-12,9.25,822930173
281384,-13,9.25,822930173
281526,-22,9.0,822930173
281666,-12,9.25,822930173
281806,-13,9.0,822930173
281948,-12,9.5,822930173
282088,-13,9.5,822930174
282228,-12,9.25,822930174
282368,-13,9.5,822930174
282508,-13,9.25,822930174
282648,-12,9.5,822930174
282788,-12,9.0,822930174
283068,-13,9.25,822930175
283208,-13,9.0,822930175
283348,-13,9.5,822930175
283488,-12,9.5,822930175
283628,-13,9.5,822930175
283768,-13,9.25,822930175
283908,-13,9.5,822930175
284048,-12,9.25,822930176
