t_ms,rssi_dbm,snr_db,epoch_s
144702,-15,9.5,822931313
144842,-15,9.25,822931313
144982,-15,9.25,822931313
145122,-15,9.75,822931313
145263,-16,9.5,822931314
145405,-16,9.25,822931314
145545,-15,9.5,822931314
145685,-15,9.25,822931314
145825,-16,9.0,822931314
145965,-16,9.25,822931314
146105,-15,9.5,822931314
146246,-15,8.75,822931315
146386,-15,9.5,822931315
146526,-16,9.25,822931315
146666,-15,9.25,822931315
146806,-16,9.25,822931315
146946,-15,9.5,822931315
147087,-16,9.5,822931315
147227,-16,9.25,822931316
147367,-16,9.25,822931316
147507,-15,9.25,822931316
147647,-15,9.25,822931316
147789,-16,9.0,822931316
147930,-15,9.0,822931316
148070,-15,9.5,822931316
148210,-16,9.0,822931316
148350,-16,9.5,822931317
148490,-15,9.25,822931317
148630,-15,9.0,822931317
148770,-15,9.25,822931317
148910,-15,9.25,822931317
149051,-15,9.25,822931317
149191,-16,9.5,822931317
149331,-16,9.5,822931318
149471,-16,9.75,822931318
149613,-15,9.25,822931318
149751,-16,9.5,822931318
149892,-16,9.25,822931318
150032,-16,9.25,822931318
150172,-15,9.75,822931318
150312,-15,9.0,822931319
150452,-15,9.5,822931319
150592,-16,9.25,822931319
150732,-15,9.5,822931319
150872,-15,9.0,822931319
151013,-16,9.0,822931319
151153,-15,9.25,822931319
151295,-16,9.25,822931320
151435,-16,9.5,822931320
151575,-16,9.25,822931320
151715,-15,9.25,822931320
151856,-15,9.25,822931320
151996,-15,9.25,822931320
152136,-16,9.25,822931320
152276,-26,9.5,822931321
152416,-16,9.75,822931321
152556,-15,9.75,822931321
152697,-16,9.5,822931321
152836,-16,8.75,822931321
152977,-15,9.0,822931321
153117,-15,9.5,822931321
153257,-15,9.25,822931322
153397,-16,9.0,822931322
153537,-15,9.5,822931322
153679,-15,9.75,822931322
153820,-16,9.0,822931322
153960,-15,9.5,822931322
154100,-15,9.25,822931322
154240,-16,9.25,822931323
154380,-16,9.25,822931323
154520,-15,9.0,822931323
154660,-15,9.25,822931323
154801,-16,9.75,822931323
154941,-16,9.5,822931323
155082,-16,9.0,822931323
155221,-16,9.25,822931324
155361,-15,9.0,822931324
155501,-16,9.5,822931324
155641,-16,9.5,822931324
155782,-16,9.75,822931324
155922,-15,9.5,822931324
156062,-15,9.5,822931324
156202,-15,9.0,822931324
156342,-15,9.5,822931325
156482,-15,9.25,822931325
156622,-16,9.25,822931325
156763,-15,9.25,822931325
156903,-16,9.25,822931325
157045,-15,9.25,822931325
157185,-16,9.25,822931325
157325,-15,10.0,822931326
157465,-15,9.0,822931326
157605,-15,9.25,822931326
157746,-15,9.5,822931326
157886,-15,9.5,822931326
158026,-15,9.75,822931326
158166,-25,9.25,822931326
158306,-15,9.25,822931327
158446,-15,9.25,822931327
158587,-16,9.25,822931327
158727,-15,9.75,822931327
158867,-15,9.5,822931327
159007,-15,9.25,822931327
159147,-15,9.5,822931327
159287,-16,9.75,822931328
159570,-15,8.75,822931328
159710,-15,9.25,822931328
159850,-15,9.25,822931328
159990,-15,9.75,822931328
160130,-15,9.5,822931328
160270,-15,9.5,822931329
160413,-15,9.25,822931329
160551,-15,9.25,822931329
160691,-16,9.25,822931329
160831,-15,9.5,822931329
160971,-15,9.75,822931329
161111,-15,9.25,822931329
161251,-15,9.25,822931330
161391,-15,9.25,822931330
161532,-15,9.5,822931330
161672,-15,9.5,822931330
161814,-15,9.25,822931330
161954,-16,9.5,822931330
162094,-15,9.25,822931330
162235,-15,9.5,822931331
162375,-26,9.0,822931331
162515,-15,9.0,822931331
162655,-15,9.5,822931331
162795,-15,9.25,822931331
162935,-15,9.5,822931331
163075,-15,9.75,822931331
163215,-15,9.75,822931332
163356,-16,9.5,822931332
163496,-15,9.25,822931332
163636,-15,9.25,822931332
163776,-15,9.5,822931332
163916,-15,9.5,822931332
164056,-15,9.5,822931332
164199,-16,9.25,822931332
164336,-15,9.75,822931333
164477,-15,9.5,822931333
164617,-15,9.25,822931333
164757,-16,9.25,822931333
164897,-15,9.5,822931333
165037,-16,9.5,822931333
165179,-15,9.75,822931333
165320,-15,9.25,822931334
165460,-15,9.5,822931334
165600,-16,9.0,822931334
165740,-15,9.25,822931334
165880,-15,9.5,822931334
166021,-15,9.75,822931334
166161,-15,10.0,822931334
166301,-16,9.25,822931335
166441,-16,9.25,822931335
166581,-16,9.25,822931335
166721,-15,9.5,822931335
166861,-26,9.0,822931335
167003,-16,9.25,822931335
167141,-15,10.0,822931335
167282,-15,10.0,822931336
167422,-15,9.25,822931336
167564,-15,9.25,822931336
167704,-16,9.0,822931336
167844,-15,9.25,822931336
167985,-16,9.5,822931336
168124,-15,9.75,822931336
168265,-15,9.75,822931337
168405,-15,9.25,822931337
168545,-15,9.25,822931337
168685,-15,9.5,822931337
168825,-15,9.25,822931337
168966,-15,9.25,822931337
169105,-15,9.5,822931337
169246,-16,9.5,822931338
169386,-16,9.5,822931338
169526,-15,9.25,822931338
169666,-15,9.0,822931338
169806,-16,9.5,822931338
169947,-15,9.25,822931338
170087,-15,9.25,822931338
170227,-15,9.5,822931339
170367,-15,9.5,822931339
170507,-16,9.25,822931339
170647,-15,9.25,822931339
170789,-16,9.25,822931339
170930,-15,9.25,822931339
171070,-15,9.25,822931339
171210,-15,9.5,822931339
171350,-15,9.75,822931340
171490,-15,10.0,822931340
171630,-15,9.5,822931340
171772,-15,9.25,822931340
171912,-15,11.5,822931340
172052,-15,9.0,822931340
172192,-15,9.5,822931340
172332,-15,10.0,822931341
172472,-16,9.25,822931341
172614,-15,9.0,822931341
172752,-14,9.5,822931341
172892,-15,9.5,822931341
173032,-15,9.25,822931341
173172,-15,9.0,822931341
173314,-15,9.75,822931342
173454,-15,9.75,822931342
173596,-15,9.5,822931342
173734,-15,9.25,822931342
173875,-15,9.5,822931342
174014,-15,9.25,822931342
174155,-15,9.5,822931342
174295,-15,9.25,822931343
174435,-15,9.5,822931343
174575,-15,10.0,822931343
174715,-16,9.0,822931343
174855,-15,9.0,822931343
174995,-15,9.25,822931343
175135,-15,9.5,822931343
175275,-15,9.0,822931344
175415,-16,8.75,822931344
175555,-15,9.5,822931344
175697,-15,10.0,822931344
175837,-15,9.25,822931344
175977,-16,8.75,822931344
176117,-15,9.0,822931344
176259,-16,9.5,822931345
176397,-16,9.25,822931345
176537,-16,9.25,822931345
176677,-16,9.25,822931345
176817,-16,9.25,822931345
176957,-15,11.0,822931345
177097,-15,9.5,822931345
177237,-15,9.25,822931346
177377,-15,9.25,822931346
177517,-15,9.0,822931346
177657,-15,9.25,822931346
177797,-15,9.25,822931346
177937,-15,9.5,822931346
178077,-15,9.5,822931346
178218,-16,9.5,822931347
178357,-15,9.5,822931347
178497,-15,9.75,822931347
178637,-15,9.25,822931347
178777,-15,9.25,822931347
178918,-15,8.75,822931347
179060,-15,9.25,822931347
179200,-15,9.5,822931347
179340,-15,9.25,822931348
179480,-15,9.25,822931348
179620,-15,9.25,822931348
179760,-14,9.5,822931348
179900,-15,9.0,822931348
180042,-15,9.5,822931348
180180,-15,9.75,822931348
180320,-16,9.5,822931349
180460,-15,9.75,822931349
180600,-16,9.5,822931349
180740,-16,9.25,822931349
180880,-15,9.0,822931349
181020,-15,8.75,822931349
181160,-15,9.25,822931349
181300,-15,9.5,822931350
181442,-15,9.25,822931350
181584,-15,9.5,822931350
181722,-15,9.0,822931350
181862,-15,9.5,822931350
182002,-15,9.25,822931350
182142,-15,9.25,822931350
182282,-15,9.0,822931351
182422,-15,9.5,822931351
182562,-15,9.25,822931351
182702,-15,9.5,822931351
182842,-15,9.75,822931351
182982,-15,9.25,822931351
183122,-16,9.0,822931351
183262,-15,9.0,822931352
183402,-15,9.5,822931352
183542,-15,9.25,822931352
183682,-15,9.5,822931352
183823,-15,9.0,822931352
183962,-15,9.75,822931352
184102,-15,11.75,822931352
184243,-15,8.75,822931353
184382,-15,9.5,822931353
184523,-15,9.0,822931353
184663,-15,9.25,822931353
184804,-15,9.75,822931353
184944,-15,9.5,822931353
185084,-15,9.5,822931353
185225,-15,9.0,822931354
185367,-15,9.25,822931354
185505,-15,9.75,822931354
185644,-16,9.25,822931354
185784,-15,9.25,822931354
185924,-15,9.25,822931354
186065,-16,9.0,822931354
186205,-16,9.5,822931354
186345,-15,9.0,822931355
186485,-15,9.0,822931355
186625,-15,9.75,822931355
186765,-15,9.25,822931355
186905,-15,9.5,822931355
187045,-16,9.75,822931355
187187,-15,9.5,822931355
187327,-16,9.25,822931356
187467,-15,9.25,822931356
187607,-16,9.5,822931356
187747,-15,9.5,822931356
187887,-16,9.25,822931356
188027,-15,9.25,822931356
188167,-15,9.5,822931356
188307,-16,9.25,822931357
188447,-15,9.5,822931357
188587,-15,9.5,822931357
188727,-15,9.25,822931357
188867,-16,9.0,822931357
189007,-15,9.5,822931357
189147,-15,9.25,822931357
189289,-16,9.5,822931358
189427,-15,9.5,822931358
189569,-15,9.25,822931358
189709,-15,9.25,822931358
189849,-16,9.0,822931358
189989,-15,9.0,822931358
190129,-15,9.5,822931358
190269,-15,9.25,822931359
190409,-15,9.5,822931359
190549,-15,8.75,822931359
190689,-16,9.25,822931359
190829,-15,9.25,822931359
190969,-15,9.75,822931359
191109,-15,9.0,822931359
191250,-16,9.5,822931360
191390,-15,9.75,822931360
191529,-15,9.5,822931360
191669,-15,9.0,822931360
191809,-15,9.5,822931360
191950,-16,9.0,822931360
192090,-15,9.0,822931360
192229,-15,9.5,822931361
192370,-15,10.0,822931361
192510,-15,9.75,822931361
192650,-16,9.75,822931361
192789,-15,9.75,822931361
192932,-15,9.0,822931361
193074,-15,9.0,822931361
193212,-15,9.25,822931361
193352,-15,9.25,822931362
193492,-16,9.25,822931362
193632,-15,9.25,822931362
193772,-15,9.75,822931362
193912,-15,9.25,822931362
194052,-16,9.25,822931362
194192,-15,9.25,822931362
194332,-15,9.75,822931363
194472,-15,9.0,822931363
194613,-16,9.25,822931363
194752,-16,9.5,822931363
194892,-26,8.75,822931363
195032,-15,9.25,822931363
195172,-15,9.5,822931363
195314,-15,9.5,822931364
195454,-15,9.75,822931364
195594,-15,9.0,822931364
195734,-15,9.25,822931364
195874,-15,9.5,822931364
196014,-15,9.75,822931364
196154,-16,9.25,822931364
196294,-16,9.5,822931365
196434,-15,9.25,822931365
196575,-15,9.5,822931365
196714,-15,9.5,822931365
196854,-16,9.25,822931365
196995,-15,10.0,822931365
197137,-16,9.5,822931365
197275,-16,9.25,822931366
197415,-15,9.75,822931366
197554,-16,9.5,822931366
197695,-16,9.5,822931366
197835,-15,9.25,822931366
197975,-15,9.25,822931366
198115,-15,9.5,822931366
198255,-16,9.5,822931367
198395,-15,9.25,822931367
198535,-15,9.0,822931367
198677,-16,9.25,822931367
198817,-15,9.5,822931367
198957,-15,9.25,822931367
199097,-16,9.0,822931367
199237,-15,9.25,822931368
199377,-15,9.5,822931368
199517,-15,9.25,822931368
199657,-15,9.75,822931368
199799,-15,9.75,822931368
199939,-16,9.75,822931368
200079,-16,9.25,822931368
200219,-15,9.75,822931369
200359,-15,9.5,822931369
200499,-16,9.25,822931369
200640,-16,9.0,822931369
200780,-15,9.25,822931369
200921,-16,9.25,822931369
201062,-15,9.5,822931369
201202,-16,9.25,822931369
201343,-16,9.25,822931370
201483,-15,9.5,822931370
201625,-16,9.75,822931370
201763,-15,9.75,822931370
201903,-15,9.0,822931370
202043,-15,9.25,822931370
202183,-15,9.5,822931370
202324,-15,9.0,822931371
202464,-26,9.0,822931371
202604,-15,10.25,822931371
202744,-15,9.0,822931371
202884,-16,8.75,822931371
203024,-16,9.25,822931371
203165,-15,9.25,822931371
203305,-16,9.25,822931372
203447,-16,9.25,822931372
203587,-15,9.5,822931372
203727,-15,9.25,822931372
203867,-15,9.5,822931372
204007,-16,9.25,822931372
204147,-15,9.0,822931372
204288,-16,9.5,822931373
204428,-16,9.25,822931373
204568,-15,9.25,822931373
204708,-15,9.5,822931373
204848,-16,9.25,822931373
204988,-15,9.25,822931373
205129,-15,9.25,822931373
205269,-26,9.0,822931374
205409,-16,9.5,822931374
205549,-16,9.25,822931374
205689,-16,8.75,822931374
205829,-15,9.0,822931374
205969,-15,9.25,822931374
206109,-15,9.25,822931374
206250,-16,9.25,822931375
206390,-15,9.5,822931375
206530,-15,9.5,822931375
206670,-15,9.0,822931375
206812,-16,9.0,822931375
206952,-16,8.75,822931375
207092,-16,9.25,822931375
207233,-15,9.25,822931376
207373,-15,9.5,822931376
207513,-15,9.5,822931376
207653,-16,9.25,822931376
207793,-15,9.25,822931376
207933,-15,9.25,822931376
208074,-16,9.0,822931376
208214,-15,9.25,822931377
208354,-16,9.0,822931377
208494,-16,9.25,822931377
208634,-16,9.25,822931377
208774,-15,9.5,822931377
208914,-16,9.25,822931377
209054,-15,9.25,822931377
209197,-15,9.25,822931377
209337,-15,9.75,822931378
209477,-15,9.5,822931378
209617,-15,9.25,822931378
209757,-16,9.25,822931378
209897,-16,9.25,822931378
210038,-16,9.25,822931378
210178,-15,9.5,822931378
210318,-16,9.25,822931379
210458,-16,9.25,822931379
210598,-15,9.5,822931379
210738,-15,9.5,822931379
211019,-16,9.25,822931379
211299,-19,9.25,822931380
211439,-15,9.25,822931380
211719,-16,9.75,822931380
211859,-16,9.0,822931380
212000,-15,9.5,822931380
212140,-15,9.5,822931380
212280,-16,9.25,822931381
212420,-26,8.75,822931381
212561,-15,9.0,822931381
212702,-15,9.5,822931381
212842,-15,9.5,822931381
212982,-15,9.25,822931381
213122,-15,9.25,822931381
213262,-15,9.25,822931382
213402,-15,9.0,822931382
213542,-15,9.5,822931382
213683,-15,9.25,822931382
213823,-15,9.25,822931382
213964,-16,9.5,822931382
214103,-16,9.25,822931382
214243,-15,9.5,822931383
214383,-16,9.25,822931383
214524,-16,9.5,822931383
214664,-15,9.5,822931383
214804,-15,9.25,822931383
214946,-15,9.5,822931383
215086,-15,9.0,822931383
215226,-15,9.25,822931384
215367,-16,9.5,822931384
215506,-26,9.0,822931384
215647,-15,9.75,822931384
215789,-16,9.5,822931384
215927,-16,9.0,822931384
216067,-16,9.5,822931384
216207,-15,9.5,822931384
216348,-15,9.75,822931385
216488,-16,9.25,822931385
216628,-15,9.5,822931385
216768,-16,9.25,822931385
216908,-16,9.25,822931385
217048,-15,10.0,822931385
217188,-15,9.5,822931385
217328,-16,9.75,822931386
217469,-16,9.25,822931386
217609,-25,9.0,822931386
217749,-15,9.0,822931386
217889,-16,9.25,822931386
218029,-15,9.75,822931386
218169,-15,9.75,822931386
218311,-16,9.25,822931387
218451,-15,9.5,822931387
218594,-16,9.25,822931387
218732,-16,9.25,822931387
218872,-15,9.75,822931387
219012,-15,10.0,822931387
219152,-15,9.25,822931387
219292,-16,9.0,822931388
219432,-15,9.5,822931388
219573,-16,9.25,822931388
219713,-16,9.0,822931388
219853,-15,9.5,822931388
219993,-15,9.5,822931388
220133,-16,9.5,822931388
220273,-15,9.75,822931389
220413,-15,9.0,822931389
220553,-15,9.0,822931389
220696,-15,9.25,822931389
220836,-16,10.5,822931389
220976,-16,9.25,822931389
221116,-16,9.25,822931389
221256,-15,9.5,822931390
221396,-26,9.0,822931390
221537,-16,9.5,822931390
221677,-15,9.75,822931390
221817,-15,9.5,822931390
221957,-15,9.25,822931390
222097,-15,9.5,822931390
222237,-15,9.25,822931391
222378,-16,9.25,822931391
222517,-15,9.25,822931391
222657,-15,9.75,822931391
222798,-15,9.5,822931391
222938,-16,9.25,822931391
223080,-15,9.25,822931391
223220,-15,9.5,822931392
223361,-15,9.25,822931392
223501,-15,9.5,822931392
223641,-15,9.25,822931392
223781,-16,9.25,822931392
223921,-16,12.0,822931392
224061,-15,9.5,822931392
224201,-16,9.25,822931392
224342,-16,9.25,822931393
224482,-15,9.25,822931393
224622,-15,9.25,822931393
224762,-15,9.25,822931393
224902,-15,9.75,822931393
225042,-15,9.5,822931393
225182,-15,9.0,822931393
225322,-16,9.0,822931394
225463,-15,9.5,822931394
225603,-15,9.0,822931394
225745,-16,9.5,822931394
225883,-16,10.75,822931394
226023,-15,9.5,822931394
226163,-15,9.5,822931394
226303,-16,9.25,822931395
226446,-16,9.75,822931395
226586,-15,9.5,822931395
226726,-16,9.25,822931395
226866,-16,9.75,822931395
227006,-25,9.0,822931395
227146,-16,9.25,822931395
227286,-15,9.5,822931396
227427,-15,9.25,822931396
227567,-15,9.5,822931396
227707,-16,9.0,822931396
227849,-25,9.0,822931396
227989,-16,9.5,822931396
228129,-15,8.75,822931396
228269,-26,9.25,822931397
228409,-15,9.5,822931397
228549,-16,9.0,822931397
228831,-18,9.0,822931397
228971,-15,9.25,822931397
229111,-16,9.0,822931397
229251,-15,9.25,822931398
229391,-15,9.0,822931398
229531,-15,9.5,822931398
229671,-15,9.5,822931398
229811,-16,9.25,822931398
229951,-15,8.75,822931398
230091,-15,9.25,822931398
230233,-15,9.25,822931399
230371,-15,9.25,822931399
230511,-15,9.25,822931399
230651,-16,9.75,822931399
230791,-15,9.5,822931399
230931,-16,9.25,822931399
231071,-16,9.25,822931399
231213,-15,9.5,822931400
231353,-15,9.25,822931400
231494,-16,9.25,822931400
231634,-15,9.25,822931400
231773,-15,9.5,822931400
231913,-15,9.75,822931400
232054,-15,9.25,822931400
232194,-15,9.25,822931400
232334,-16,9.0,822931401
232474,-15,9.25,822931401
232614,-15,9.25,822931401
232754,-16,9.0,822931401
232894,-15,9.25,822931401
233034,-15,9.5,822931401
233176,-15,11.25,822931401
233314,-15,9.25,822931402
233454,-15,9.5,822931402
233594,-15,9.25,822931402
233734,-16,11.75,822931402
233874,-15,9.25,822931402
234014,-15,9.5,822931402
234154,-15,9.5,822931402
234294,-15,9.75,822931403
234434,-15,9.0,822931403
234576,-15,9.25,822931403
234716,-15,9.25,822931403
234856,-15,9.75,822931403
234996,-16,9.25,822931403
235136,-16,9.25,822931403
235276,-15,9.5,822931404
235416,-16,9.5,822931404
235556,-16,9.25,822931404
235696,-15,9.75,822931404
235836,-15,9.25,822931404
235976,-15,8.75,822931404
236116,-16,9.5,822931404
236256,-15,9.25,822931405
236397,-16,9.0,822931405
236536,-16,9.0,822931405
236676,-15,9.75,822931405
236817,-16,9.5,822931405
236959,-15,8.75,822931405
237099,-15,9.5,822931405
237239,-15,9.25,822931406
237379,-15,9.25,822931406
237519,-15,8.75,822931406
237659,-15,9.5,822931406
237799,-15,9.5,822931406
237939,-16,8.75,822931406
238079,-15,9.5,822931406
238219,-16,9.5,822931407
238359,-15,9.0,822931407
238499,-15,9.0,822931407
238639,-15,9.5,822931407
238779,-15,9.0,822931407
238919,-16,9.25,822931407
239059,-15,9.5,822931407
239199,-15,9.25,822931407
239339,-15,9.0,822931408
239479,-16,9.25,822931408
239619,-15,9.5,822931408
239761,-15,9.25,822931408
239899,-15,9.25,822931408
240039,-15,9.25,822931408
240179,-15,9.5,822931408
240321,-15,9.25,822931409
240461,-15,9.5,822931409
240601,-15,9.5,822931409
240741,-15,9.0,822931409
240881,-15,9.25,822931409
241021,-16,9.5,822931409
241161,-16,9.25,822931409
241301,-15,9.75,822931410
241441,-15,9.25,822931410
241581,-15,9.0,822931410
241721,-15,9.5,822931410
241861,-15,10.0,822931410
242001,-15,9.0,822931410
242141,-15,9.5,822931410
242281,-15,9.5,822931411
242421,-15,11.75,822931411
242562,-15,9.5,822931411
242703,-15,9.0,822931411
242843,-15,9.75,822931411
242984,-15,10.0,822931411
243124,-15,9.25,822931411
243264,-15,9.5,822931412
243404,-15,9.5,822931412
243545,-15,9.5,822931412
243684,-15,9.0,822931412
243824,-15,9.25,822931412
243964,-15,9.5,822931412
244104,-15,9.5,822931412
244244,-16,9.25,822931413
244384,-15,9.5,822931413
244524,-15,9.5,822931413
244664,-15,9.5,822931413
244804,-16,9.25,822931413
244946,-16,9.5,822931413
245086,-15,9.5,822931413
245226,-15,9.75,822931414
245366,-15,9.75,822931414
245506,-15,9.0,822931414
245646,-15,9.75,822931414
245786,-15,9.5,822931414
245926,-15,9.25,822931414
246066,-15,9.25,822931414
246206,-16,9.25,822931414
246346,-15,11.75,822931415
246486,-15,9.25,822931415
246626,-15,9.25,822931415
246766,-15,9.5,822931415
246906,-15,11.5,822931415
247046,-15,9.5,822931415
247186,-15,9.75,822931415
247326,-15,9.75,822931416
247467,-15,9.25,822931416
247606,-15,8.75,822931416
247747,-15,9.5,822931416
247886,-15,9.5,822931416
248026,-15,9.0,822931416
248167,-15,9.5,822931416
248307,-15,9.5,822931417
248449,-15,9.75,822931417
248589,-15,9.5,822931417
248729,-16,9.25,822931417
248869,-15,9.5,822931417
249009,-15,9.5,822931417
249149,-15,9.5,822931417
249289,-15,9.5,822931418
249429,-15,9.5,822931418
249569,-15,9.75,822931418
249709,-16,9.0,822931418
249849,-15,9.25,822931418
249989,-15,10.0,822931418
250129,-15,9.5,822931418
250269,-15,9.5,822931419
250409,-15,9.0,822931419
250549,-15,9.5,822931419
250689,-15,9.75,822931419
250831,-15,9.5,822931419
250971,-15,9.75,822931419
251112,-16,9.5,822931419
251252,-15,10.25,822931420
251391,-15,9.5,822931420
251531,-15,9.5,822931420
251672,-15,9.5,822931420
251811,-15,9.5,822931420
251951,-15,9.0,822931420
252092,-15,9.25,822931420
252232,-16,9.5,822931421
252372,-15,9.5,822931421
252512,-15,9.25,822931421
252651,-15,9.5,822931421
252792,-15,9.5,822931421
252932,-15,9.75,822931421
253072,-15,9.5,822931421
253212,-15,9.0,822931421
253352,-15,9.25,822931422
253492,-15,9.5,822931422
253632,-15,9.5,822931422
253772,-15,9.25,822931422
253912,-15,9.25,822931422
254052,-15,9.5,822931422
254196,-15,9.25,822931422
254334,-15,9.5,822931423
254474,-15,9.25,822931423
254614,-15,9.0,822931423
254754,-15,9.25,822931423
254894,-15,9.75,822931423
255034,-15,10.0,822931423
255174,-15,9.25,822931423
255314,-15,9.0,822931424
255454,-15,9.75,822931424
255594,-15,10.5,822931424
255734,-15,9.5,822931424
255875,-15,9.5,822931424
256016,-16,10.25,822931424
256156,-15,9.25,822931424
256296,-16,9.0,822931425
256436,-15,9.5,822931425
256579,-15,9.25,822931425
256719,-16,9.25,822931425
256859,-15,9.25,822931425
256999,-15,9.25,822931425
257139,-16,9.5,822931425
257279,-15,9.0,822931426
257419,-16,8.75,822931426
257559,-16,9.25,822931426
257700,-16,9.0,822931426
257840,-15,9.5,822931426
257980,-16,9.75,822931426
258120,-15,9.25,822931426
258262,-15,9.0,822931427
258400,-15,9.25,822931427
258681,-19,9.5,822931427
258821,-16,9.25,822931427
258963,-15,9.0,822931427
259103,-15,9.5,822931427
259243,-15,9.0,822931428
259383,-15,9.5,822931428
259524,-16,9.25,822931428
259663,-15,9.0,822931428
259804,-15,9.75,822931428
259944,-16,9.25,822931428
260084,-16,9.0,822931428
260224,-16,9.0,822931429
260364,-16,8.75,822931429
260504,-15,9.5,822931429
260647,-15,9.5,822931429
260785,-16,9.25,822931429
260925,-16,9.25,822931429
261065,-16,9.0,822931429
261205,-15,9.25,822931429
261345,-15,9.5,822931430
261486,-16,9.25,822931430
261625,-15,9.0,822931430
261766,-16,9.0,822931430
261906,-16,9.5,822931430
262046,-15,9.5,822931430
262186,-26,8.75,822931430
262328,-16,9.5,822931431
262469,-15,9.25,822931431
262609,-15,9.25,822931431
262749,-16,9.5,822931431
262889,-15,9.5,822931431
263029,-16,9.25,822931431
263169,-16,10.0,822931431
263309,-25,9.0,822931432
263450,-15,9.25,822931432
263590,-16,9.5,822931432
263730,-15,9.0,822931432
263870,-15,9.0,822931432
264010,-16,9.25,822931432
264150,-15,10.0,822931432
264290,-16,9.25,822931433
264433,-15,8.75,822931433
264571,-16,9.25,822931433
264713,-15,10.0,822931433
264853,-15,9.25,822931433
264993,-15,9.25,822931433
265133,-15,9.5,822931433
265273,-15,9.0,822931434
265414,-16,9.0,822931434
265554,-15,9.0,822931434
265694,-16,9.25,822931434
265834,-15,9.25,822931434
265974,-26,9.0,822931434
266114,-16,9.25,822931434
266254,-15,9.0,822931435
266395,-16,8.75,822931435
266535,-16,9.25,822931435
266675,-16,9.0,822931435
266815,-15,9.25,822931435
266955,-15,9.25,822931435
267095,-16,9.25,822931435
267235,-15,9.0,822931436
267376,-15,9.0,822931436
267516,-15,9.5,822931436
267656,-24,9.5,822931436
267796,-15,9.0,822931436
267938,-16,9.25,822931436
268078,-15,9.25,822931436
268219,-15,9.25,822931437
268359,-16,8.75,822931437
268499,-16,8.75,822931437
268639,-16,9.0,822931437
268779,-15,9.25,822931437
268919,-16,9.25,822931437
269059,-15,9.5,822931437
269199,-15,11.75,822931437
269340,-16,9.25,822931438
269480,-16,9.0,822931438
269620,-15,9.0,822931438
269760,-15,9.25,822931438
269900,-15,9.75,822931438
270040,-15,9.5,822931438
270181,-15,10.25,822931438
270321,-15,9.5,822931439
270463,-26,8.5,822931439
270603,-15,9.25,822931439
270743,-15,9.5,822931439
270883,-15,9.0,822931439
271024,-15,9.0,822931439
271163,-15,9.5,822931439
271304,-15,10.5,822931440
271444,-16,9.0,822931440
271584,-15,9.5,822931440
271726,-15,9.75,822931440
271864,-15,9.5,822931440
272004,-16,9.5,822931440
272145,-16,9.75,822931440
272285,-15,9.25,822931441
272425,-16,9.25,822931441
272565,-15,9.5,822931441
272705,-15,9.5,822931441
272848,-16,9.5,822931441
272987,-16,11.5,822931441
273127,-15,9.25,822931441
273268,-15,9.5,822931442
273408,-15,9.5,822931442
273548,-16,9.5,822931442
273688,-15,9.25,822931442
273828,-15,9.5,822931442
273968,-15,10.75,822931442
274108,-15,9.5,822931442
274249,-15,9.25,822931443
274388,-15,9.25,822931443
274529,-15,9.5,822931443
274669,-15,9.5,822931443
274809,-15,9.25,822931443
274949,-15,11.75,822931443
275089,-15,9.5,822931443
275229,-15,8.75,822931444
275372,-15,9.5,822931444
275510,-15,9.5,822931444
275650,-15,9.75,822931444
275790,-15,9.25,822931444
275930,-15,9.25,822931444
276070,-15,9.25,822931444
276213,-15,9.5,822931445
276353,-16,9.25,822931445
276493,-15,9.25,822931445
276633,-15,9.25,822931445
276773,-15,9.25,822931445
276913,-15,9.5,822931445
277054,-15,9.75,822931445
277193,-15,9.5,822931445
277334,-15,9.25,822931446
277474,-15,9.25,822931446
277614,-15,9.25,822931446
277754,-15,9.75,822931446
277894,-15,9.75,822931446
278034,-15,9.25,822931446
278174,-15,9.25,822931446
278315,-15,9.5,822931447
278455,-15,9.5,822931447
278597,-15,9.25,822931447
278737,-15,9.5,822931447
278877,-15,9.5,822931447
279018,-15,9.0,822931447
279158,-16,9.25,822931447
279298,-15,9.5,822931448
279438,-16,9.25,822931448
279578,-15,9.5,822931448
279718,-15,9.75,822931448
279858,-15,9.5,822931448
279999,-15,9.5,822931448
280139,-15,9.5,822931448
280279,-15,9.5,822931449
280419,-16,9.25,822931449
280559,-16,9.25,822931449
280699,-15,9.25,822931449
280839,-15,9.5,822931449
280979,-15,9.25,822931449
281120,-15,10.0,822931449
281260,-16,9.25,822931450
281400,-15,9.25,822931450
281680,-18,9.75,822931450
281821,-16,9.5,822931450
281963,-15,9.5,822931450
282103,-15,9.25,822931450
282243,-15,9.0,822931451
282383,-15,9.25,822931451
282523,-15,9.25,822931451
282663,-16,9.75,822931451
282804,-15,9.25,822931451
282943,-15,10.0,822931451
283084,-15,11.75,822931451
283224,-16,9.5,822931452
283364,-15,9.5,822931452
283504,-15,9.25,822931452
283644,-15,9.0,822931452
283784,-16,9.25,822931452
283926,-15,9.75,822931452
284066,-15,9.0,822931452
284206,-16,9.0,822931452
284348,-15,9.25,822931453
284489,-16,9.75,822931453
284628,-15,9.5,822931453
284768,-15,9.75,822931453
284908,-15,9.25,822931453
285049,-15,9.0,822931453
285188,-16,9.25,822931453
285328,-15,9.5,822931454
285468,-15,9.5,822931454
